x	y
0.875000	0.062500
0.062500	0.125000
0.187500	0.250000
0.062500	0.250000
0.125000	0.187500
0.125000	0.312500
0.000000	0.812500
0.062500	0.875000
0.156250	0.156250
0.156250	0.218750
0.093750	0.156250
0.093750	0.218750
0.156250	0.343750
0.156250	0.281250
0.093750	0.343750
0.093750	0.281250
0.781250	0.031250
0.781250	0.093750
0.843750	0.031250
0.968750	0.468750
0.968750	0.406250
0.218750	0.968750
0.156250	0.968750
0.031250	0.781250
0.031250	0.843750
0.468750	0.468750
0.406250	0.406250
0.406250	0.468750
0.468750	0.406250
0.468750	0.281250
0.406250	0.343750
0.406250	0.281250
0.531250	0.468750
0.656250	0.343750
0.718750	0.343750
0.656250	0.406250
0.718750	0.406250
0.500000	0.468750
0.531250	0.437500
0.406250	0.375000
0.437500	0.406250
0.687500	0.625000
0.500000	0.187500
0.437500	0.125000
0.343750	0.156250
0.281250	0.156250
0.468750	0.218750
0.406250	0.156250
0.468750	0.156250
0.468750	0.593750
0.343750	0.718750
0.468750	0.718750
0.406250	0.656250
0.468750	0.656250
0.406250	0.718750
0.531250	0.531250
0.593750	0.593750
0.531250	0.593750
0.656250	0.656250
0.656250	0.718750
0.531250	0.718750
0.593750	0.656250
0.531250	0.656250
0.593750	0.718750
0.531250	0.781250
0.531250	0.843750
0.500000	0.593750
0.531250	0.562500
0.500000	0.656250
0.531250	0.687500
0.593750	0.625000
0.531250	0.625000
0.562500	0.593750
0.562500	0.656250
0.625000	0.656250
0.625000	0.718750
0.656250	0.687500
0.593750	0.687500
0.500000	0.781250
0.531250	0.812500
0.406250	0.750000
0.437500	0.718750
0.375000	0.843750
0.406250	0.812500
0.375000	0.718750
0.406250	0.687500
0.156250	0.500000
0.187500	0.531250
0.468750	0.250000
0.437500	0.281250
0.812500	0.812500
0.812500	0.687500
0.937500	0.750000
0.875000	0.812500
0.875000	0.687500
0.750000	0.937500
0.812500	0.875000
0.687500	0.875000
0.625000	0.812500
0.312500	0.000000
0.250000	0.062500
0.750000	0.187500
0.687500	0.125000
0.000000	0.437500
0.000000	0.312500
0.312500	0.375000
0.312500	0.625000
0.031250	0.468750
0.093750	0.406250
0.031250	0.406250
0.687500	0.500000
0.812500	0.375000
1.000000	0.062500
1.000000	0.187500
0.937500	0.125000
1.000000	0.312500
0.812500	0.250000
0.937500	0.250000
0.875000	0.187500
0.875000	0.312500
0.062500	1.000000
0.062500	0.000000
0.937500	0.000000
0.000000	0.062500
0.000000	0.187500
0.000000	0.937500
0.031250	0.031250
0.093750	0.031250
0.031250	0.218750
0.031250	0.156250
0.031250	0.281250
0.031250	0.343750
0.968750	0.031250
0.906250	0.093750
0.968750	0.093750
0.906250	0.031250
0.968750	0.218750
0.906250	0.156250
0.968750	0.156250
0.906250	0.218750
0.781250	0.281250
0.843750	0.343750
0.781250	0.343750
0.968750	0.281250
0.906250	0.343750
0.968750	0.343750
0.906250	0.281250
0.031250	0.968750
0.093750	0.968750
0.562500	0.250000
0.625000	0.187500
0.468750	0.343750
0.656250	0.468750
0.531250	0.281250
0.593750	0.343750
0.531250	0.343750
0.593750	0.281250
0.500000	0.406250
0.468750	0.437500
0.500000	0.281250
0.500000	0.343750
0.468750	0.312500
0.531250	0.312500
0.468750	0.375000
0.437500	0.343750
0.218750	0.781250
0.500000	0.062500
0.562500	0.125000
0.468750	0.031250
0.406250	0.093750
0.406250	0.031250
0.468750	0.093750
0.281250	0.031250
0.343750	0.093750
0.281250	0.093750
0.406250	0.218750
0.468750	0.531250
0.281250	0.718750
0.281250	0.656250
0.968750	0.781250
0.906250	0.843750
0.906250	0.781250
0.781250	0.968750
0.843750	0.906250
0.843750	0.968750
0.781250	0.906250
0.593750	0.531250
0.656250	0.593750
0.656250	0.531250
0.968750	0.718750
0.906250	0.656250
0.906250	0.718750
0.718750	0.968750
0.656250	0.906250
0.656250	0.968750
0.718750	0.906250
0.593750	0.781250
0.781250	1.000000
0.812500	0.968750
0.718750	1.000000
0.687500	0.968750
0.500000	0.531250
0.593750	0.750000
0.562500	0.781250
0.375000	0.093750
0.406250	0.062500
0.531250	0.031250
0.593750	0.093750
0.531250	0.093750
0.718750	0.218750
0.718750	0.156250
0.656250	0.218750
0.718750	0.031250
0.718750	0.093750
0.281250	0.750000
0.312500	0.718750
0.593750	0.375000
0.531250	0.375000
0.562500	0.406250
0.437500	0.218750
0.375000	0.156250
0.531250	0.500000
0.593750	0.500000
0.562500	0.468750
0.562500	0.531250
0.625000	0.593750
0.625000	0.531250
0.593750	0.562500
0.625000	0.406250
0.625000	0.468750
0.593750	0.437500
0.750000	0.281250
0.750000	0.343750
0.781250	0.312500
0.718750	0.250000
0.687500	0.218750
0.625000	0.343750
0.625000	0.281250
0.593750	0.312500
0.609375	0.390625
0.609375	0.421875
0.515625	0.390625
0.515625	0.421875
0.546875	0.390625
0.609375	0.484375
0.578125	0.453125
0.578125	0.484375
0.609375	0.453125
0.218750	0.031250
0.218750	0.093750
0.781250	0.156250
0.281250	0.531250
0.343750	0.531250
0.343750	0.125000
0.281250	0.125000
0.312500	0.093750
0.343750	0.343750
0.343750	0.468750
0.750000	0.093750
0.781250	0.062500
0.718750	0.062500
0.781250	0.125000
0.093750	0.375000
0.062500	0.406250
0.218750	0.750000
0.468750	0.500000
0.437500	0.468750
0.343750	0.500000
0.312500	0.531250
0.250000	0.718750
0.218750	0.687500
0.281250	0.687500
0.234375	0.734375
0.234375	0.703125
0.375000	0.343750
0.406250	0.312500
0.765625	0.109375
0.765625	0.078125
0.453125	0.453125
0.453125	0.484375
0.484375	0.390625
0.453125	0.421875
0.484375	0.421875
0.453125	0.390625
0.390625	0.359375
0.421875	0.328125
0.390625	0.328125
0.468750	0.187500
0.406250	0.125000
0.437500	0.093750
0.437500	0.156250
0.453125	0.203125
0.453125	0.234375
0.390625	0.140625
0.421875	0.140625
0.515625	0.515625
0.546875	0.546875
0.546875	0.515625
0.578125	0.578125
0.609375	0.578125
